message_id,message,Constructiveness,Justification,Justification_internal,Justification_external,Relevance,Reciprocity,Empathy_Respect,Uncivil_abuse
3016,@USER @USER Message it sends is that 1. American politicians can be bought by big business. 2 The @USER refused to listen to constituents about Healthcare 3 This Admin is fiscally irresponsible 4 Infrastructure &amp; 5 Environment mean nothing 6. Constitu,0,0,0,0,1,NA,0,NA
3017,"@USER @USER middle class nyr's CANNOT afford the rents!! its just impossible even for a single person making 50,000 a year to survive. its a disgrace!<f0><U+009F><U+0098><U+0092>",0,1,0,0,NA,NA,NA,0
3020,@USER @USER Mitch @USER should book an appointment with Mueller. It's not too late! even for a turtle.,0,0,0,0,1,NA,NA,NA
3021,"=@USER @USER Mitch is A whimp!He let Trump make him look like A FOOL, and Then goes after The former President.",0,1,0,0,1,NA,1,NA
3022,=@USER @USER mmm sounds like The pig calling The stud black.,1,1,1,0,1,1,1,1
3023,@USER @USER Mnoochin duplicity?  Can it be true?  Of the Jet setters? https://t.co/w9ZqK13Eym,0,1,0,0,1,NA,NA,NA
3024,=@USER @USER moral cowardice is exactly what We require in our legislators.,0,1,0,0,1,NA,NA,NA
3025,@USER @USER More guns in the public sector / easier access to weapons / continued eroding regulations and oversight in gun ownership is the only are the only ideas coming from you turds <U+FFFD>after all the facts are out<U+FFFD>! You are no help jackass.,0,1,0,0,1,NA,0,NA
3026,=@USER @USER more PROOF Mcdonald Trump is A moron.,0,0,0,0,1,0,0,NA
3027,"@USER @USER More: Hard to be a ""robber baron"" when you make money based on voluntary transactions in an exceptionally competitive market, as Walmart has/does.",0,1,1,0,1,NA,NA,NA
3028,=@USER @USER most agree this is an egregiously sick sin. But We must also quit playing God and Assuming The damination of PEOPLE. We are all sinners.,1,1,1,0,1,1,1,NA
3029,=@USER @USER most of The GOP sell out for Koch Brothers without additional BRIBES. is There any of them that will stand for majority of Americans???,0,1,0,0,1,1,1,NA
3030,"=@USER @USER Mostly democrats masquerading as republicans,ie,RINOs.",0,1,0,0,1,0,0,0
3031,@USER @USER MOVE TO RUSSIA AND TAKE THE ORANGE FREAK WITH YOU!,0,0,0,0,NA,0,0,0
3032,"@USER @USER Mr. Songbird, Your still a turn coat!",0,0,0,0,1,0,0,0
3033,"@USER @USER Mrs.Pelosi please go sit by a quite stream &amp; just reflect back on all the people you have hurt in your life,all the lies you have told,all the crimes you committed,all the money you stole,your old &amp; time is not your friend,you can't ta",1,1,0,0,1,1,1,NA
3034,"@USER @USER Ms.Rice, not only you are ignorant (read 2nd amend) statements like this show why liberals are so out of touch with a lot of America.",0,1,0,0,1,NA,1,NA
3035,@USER @USER MSNBC saying there going to attack American for not voting democrat for voting MAGA this is so wrong terrioust attacks on us people for not voting Democrat deadly FBI NSA DOJ Soros Bush are wow to attack America for MAGA all we want is Good Fo,0,0,0,0,1,NA,0,NA
3036,=@USER @USER Mueller Has to go investigation is nothing But A fraud,0,1,1,0,1,0,0,NA
3037,@USER @USER My colleague @USER weighs in on the latest on @USER's plans sideline science at the EPA https://t.co/UyiFH2N5zJ,0,1,0,0,1,0,NA,0
3038,"@USER @USER MY MAN. I always thought of you as more of a ""jerk off to the Handmaid's Tale"" sort of guy. THIS IS A PLEASANT SURPRISE.",0,1,0,0,0,NA,1,NA
3039,@USER @USER My son wouldn't be able to work &amp; raise family w/o opiods w chronic pain from spinal cord injury.  Hope they don't go too far.,0,1,1,0,1,0,1,NA
3040,"@USER @USER Nah, he's pretty great.",1,1,0,0,1,1,1,NA
3041,=@USER @USER Nancy Has completely lost her mind. She needs A medical checkup,1,1,0,0,1,1,1,NA
3042,@USER @USER Nancy Pelosi watch full record for holding House floor 8 Hours  plus #NancyPelosi #GoNancyGo https://t.co/LUPBu49SHa,0,1,0,1,1,NA,1,NA
3043,@USER @USER Nancy Shut the Fuck up<f0><U+009F><U+00A4><U+0094> https://t.co/8t2INNZAiR,0,0,0,0,1,NA,NA,1
3044,=@USER @USER Nancy. what happened to The trillions of dollars spent during The Obama administration? did that help The economy. quit wasting our money,1,1,0,0,1,1,1,NA
3045,"@USER @USER Nanny, you are irrelevant.   When was the last time you actually ""served"" this country?  You are a hater if all things good and decent",0,1,0,0,1,1,1,NA
3046,=@USER @USER NEAT.,0,0,0,0,0,NA,1,0
3047,@USER @USER Need to put in 44% tax on ppl make over $5 million. 80-90% of them are progressive. So I'm good with that but your donors won't,0,1,0,0,1,1,1,NA
3048,=@USER @USER need to start investigating Dem leadership. @USER what You waiting for? more attacks on our representatives?,0,1,0,0,1,1,1,NA
3049,=@USER @USER never Miss A chance to pander.,0,1,0,0,1,NA,NA,NA
3050,@USER @USER New hashtag for Trump. Let's make it trend! #NINCOMPOTUS,1,1,0,0,1,1,1,NA
3051,=@USER @USER Newsflash to feminists and liberals: women are more than capable of buying their own bc. that is not A right- But religious freedom is.,0,1,0,0,1,0,0,NA
3052,"=@USER @USER Newt single handedly made The process A cage match, Cheats on wife battling cancer. family Values? Blubbermonster, blowhard. Corns cob, Y?",0,1,0,0,1,NA,0,NA
3053,"=@USER @USER NGL, Kinda shocked Cornyn is willing to work on this issue.",0,1,1,0,1,NA,1,NA
3054,=@USER @USER nice,0,1,0,0,1,NA,1,NA
3055,@USER @USER Nice!  From 2009.,0,1,0,0,1,NA,1,NA
3056,=@USER @USER Nice. Now do something about climate change So We have land and animals,0,1,0,0,1,NA,NA,0
3057,"@USER @USER Nigeria is awful, you don't know that? I don't need to look at CIA worldfact cause I lived there. You have no idea. You're just playing semantics to take away from the topic itself.",1,1,0,0,1,NA,1,NA
3058,=@USER @USER no,0,0,0,0,0,0,NA,0
3059,@USER @USER No @USER you stupid dems need the illegal votes that is what this is all about. #ShumerShutdown,0,1,0,0,1,NA,NA,NA
3060,@USER @USER NO @USER! You dems are making our country less safe as long as you fools remain in office! You're FIRED!,0,0,0,0,1,0,0,1
3061,@USER @USER no abortion rights for you but for me  yes. The Christian fundamentals ladies &amp; gentlemen,0,1,0,0,1,NA,1,0
3062,@USER @USER NO ACCOMPLISHMENTS FOR AMERICANS ONLY TO LINE REPUBLICANS POCKETS AND THEIR FAKE PRESIDENT!!,0,0,0,0,1,0,0,NA
3063,"@USER @USER No charges, just accusations.... If he is guilty I hope it's found out but we should be teaching those to come forward right after an incident so there can be actual evidence.",0,1,0,0,1,NA,1,NA
3064,"@USER @USER No credability! Print your ""democratic"" response show America just how deep state your party really is! The republicans write 4 pages on FISA abuse of FBI/DOJ SENIOR LEADERSHIP.  Are you sure 9/10 pages will be enough to cover up the FISA abus",0,1,0,0,1,NA,0,0
3065,=@USER @USER no deductible medical expenses? Seriously?,0,0,0,0,1,0,NA,0
3066,=@USER @USER no grip on reality?,0,0,0,0,0,0,0,0
3067,"@USER @USER No he shouldn't.  But your goal is to bring him down.  Like Obama, if we have to lie and deceive to succeed, so be it, we know best.",0,1,0,1,1,1,1,NA
3068,@USER @USER No it won't. It will just raise the deficit and give tax cuts to the rich. Stop lying.,0,0,0,0,1,0,0,0
3069,"@USER @USER No longer a patriot. You are now just an angry, little old man. Retire!!!",0,1,0,0,1,NA,NA,1
3070,=@USER @USER no one Has talked to me. no gutting Medicare and SS. Seniors are going to lose. The first thing any of You idiots want to do is take away what We worked for.,0,1,0,0,1,0,0,NA
3071,"@USER @USER No one, not even his high school classmates. He must be hiding something really sinister to come up with this failed, useless memo. #StandWithFBI https://t.co/5LyalrBFty",0,1,0,0,1,NA,0,NA
3072,=@USER @USER no Politico your The hypocrite. turning races...hate mongering.,0,1,0,0,NA,1,1,0
3073,=@USER @USER no thanks Roby.,0,1,0,0,1,NA,NA,NA
3074,@USER @USER No thanks to the so called tax reform. What makes you feel@USER will move forward?,1,1,0,0,1,1,1,NA
3075,=@USER @USER no Thanks.,0,1,0,0,1,NA,1,NA
3076,@USER @USER No thanks.  Ask American citizens what they want?   Or the illegals that are in the process and waiting.  It is actually not going to be 1.8.  Probably more like 6 million.  Didn<U+FFFD>t you learn anything Reagon<U+FFFD>s mistakes.  #NoAmnest,0,1,0,0,1,0,NA,NA
3077,=@USER @USER no way!I agree with Senator brown,0,1,0,0,1,NA,1,NA
3079,@USER @USER no wonder McCain has head problems he has hard time keeping things straight<f0><U+009F><U+0091><U+00BA><f0><U+009F><U+0091><U+00BA><f0><U+009F><U+0091><U+00BA>,0,1,0,0,1,NA,NA,0
3080,"@USER @USER NO! I am against ANYONE who is racist themselves.  And rednecks usu are racist.  Therefore, I am not a fan of rednecks!! Most ppl agree w/me",0,1,0,0,1,0,0,NA
3081,@USER @USER NO!!  they do not!  You pay for them Flakey,0,1,1,0,1,1,1,NA
3082,"@USER @USER No, its the entire tax code that doesn't make sense.",0,1,0,0,1,NA,1,NA
3083,"=@USER @USER no, We need to address The needs of our military first that Has been depleted with The help of your cohort on crime, Obama",1,1,0,0,1,NA,1,NA
3084,=@USER @USER no.,0,1,0,0,1,NA,1,NA
3085,@USER @USER No. Come on. He doesn't see futility and wasting time while he thinks he is being a hero/getting himself tax cuts/screwing people over.,0,1,0,0,1,NA,NA,NA
3086,@USER @USER No. Triple healthcare premiums and double college costs because the rich who pay no tax want a bigger tax break! Throw the rich off Potomac!,1,1,1,0,1,1,1,0
3087,@USER @USER No. your buddy Barack Obozo won that award with flying colors. Just goes 2 show u can go 2 the best schools &amp; still be stupid,0,1,0,0,1,NA,0,NA
3088,@USER @USER No. Your pathetic interview about Dems not clapping was pretty sad. How are you about cutting spending if there's a Mar A Lago trip every weekend and a grand military parade?,0,1,0,0,1,0,NA,NA
3089,"@USER @USER Nobody ever got more popular by hiding from the most pressing issue of the day. And from what I'm seeing, your boy needs some popularity asap. #copolitics",0,1,1,0,1,NA,1,NA
3090,"=@USER @USER Nope. if Kentucky Has any sense left, and Barr is going to voted out of office and replaced by @USER",0,1,0,0,1,NA,1,NA
3091,@USER @USER Not according to @USER https://t.co/hmKKWs9JWL,0,1,0,0,1,NA,1,NA
3092,@USER @USER Not at all. I've researched both sides. Common sense and my education leads me to my conclusions of what's real and what's not. I am aware...,0,1,0,0,1,NA,1,NA
3093,=@USER @USER not fake News You conservative retard.,0,0,0,0,1,0,NA,NA
3094,"=@USER @USER not for nothing, But consider all The creative talent in Russia hijacked by intelligence services.",0,0,0,0,1,0,0,0
3095,=@USER @USER not to me. nor to many people I know.,1,1,1,0,1,1,1,NA
3096,=@USER @USER not true.,0,0,0,0,0,NA,NA,0
3097,"=@USER @USER not true. take A look at The BILL. Medicare is not reduced, Just scare tactics",1,1,0,0,1,NA,1,NA
3098,"=@USER @USER not your call, asshole",0,1,0,0,1,NA,1,1
3099,"@USER @USER Nothing against constitutional conservatives, but times have changed since 1776. Moreover one of the great aspects of the constitution is the ability to adapt to change.",0,1,0,0,1,1,1,NA
3100,=@USER @USER Nunes Has frantically been Throwing spaghetti at The wall to See if he can get anything to stick. he is acting more like A man fleeing from A hit than one trying to avoid prison.,0,0,0,0,NA,0,0,0
3101,@USER @USER NY deserves better than you .... so,0,1,0,0,1,0,NA,0
3102,=@USER @USER obstruct is what You do,0,0,0,0,NA,0,NA,0
3103,@USER @USER Of course because the booming economy is not important to us when there is so many false accusations we can hurl! #MAGA #Women4Trump #Winning,0,0,0,0,0,0,NA,0
3104,@USER @USER Of course she does.  She's sane.,0,1,0,0,NA,NA,1,0
3105,"@USER @USER Of course there isn't. @USER theorized 2/1 pre memo release that when @USER won, Obama, the DNC got desperate &amp; began to reverse engineer a crisis (Russian ""collusion"") to cover tracks. I go further &amp; posit that DOJ/FBI/DNC were also p",0,1,0,0,1,0,1,0
3106,"=@USER @USER of course they do, sad isn<U+FFFD>t it?",0,1,1,0,1,NA,1,0
3107,"@USER @USER Of course you do, she's been ruining CA for I think almost 40 years. #termlimits #neverkamala",0,1,1,0,1,NA,1,NA
3108,"@USER @USER Of course, because she's the best!",0,1,0,0,NA,0,1,0
3109,=@USER @USER offer him some alcohol or another flannel shirt. that May get him talking.,0,1,0,0,1,NA,1,NA
3110,"=@USER @USER Oh he knows, he knows.",0,0,0,0,0,0,NA,0
3111,=@USER @USER Oh I don<U+FFFD>t believe it myself. I<U+FFFD>m actually agnostic. But I Know some <U+FFFD>Christians<U+FFFD>believe that and he claims to be Christian So I was wondering if he believes that. and if So You would think he would take A Good loo,1,1,0,0,1,NA,1,NA
3112,@USER @USER Oh just say good bye. Won't be a senator much longer. Thanks be to God!,0,0,0,0,1,0,0,0
3113,@USER @USER Oh Mr. King doesn't believe in all. Only white Republicans. I hope you can find a corn cob somewhere in Iowa and stick it up your ass.,0,0,0,0,1,0,0,1
3114,@USER @USER Oh my gosh thank you for doing this!,1,1,0,0,1,1,1,NA
3115,@USER @USER Oh my gosh that man will try &amp; lie his way out of it. He knows nothing else. Lies r second nature to him. If anything he<U+FFFD>ll perjure himself,1,1,0,0,1,1,1,NA
3116,=@USER @USER Oh My seems Nancy Pelosi knows Dad better than You do hmm or do You Just lie like You pretend to be care about WOMENS rights,0,0,0,0,1,0,0,NA
3117,"=@USER @USER Oh please, Everyone knows democrats only want town halls to shout and silence The opinions of elected officials.",0,0,0,0,1,0,0,0
3118,"@USER @USER Oh please, I<U+FFFD>m an American Citizen and I<U+FFFD>m tired of you FAT CATS wasting our hard earned money! I want an erudite POTUS not reality tv!",0,1,0,0,1,NA,1,NA
3120,=@USER @USER Oh they will change course.... right out The door,1,1,0,0,1,1,1,NA
3121,@USER @USER Oh wait. When I read the first two words of this I thought you were being self-descriptive :),0,1,0,0,1,NA,1,NA
3123,"@USER @USER Oh, he's working at night, on his ""Staff""",0,0,0,0,NA,NA,NA,0
3124,"@USER @USER Oh, my...unlike smashing blackberries with a hammer or wiping server clean with #BleachBit. https://t.co/T5hfkQa9X6",0,1,0,0,1,NA,1,NA
3125,"@USER @USER Oh.. So more money for companies like Chemours that is polluting NC drinking water with PFASs at &gt;6,000 ppt https://t.co/3DqJMxp010",0,1,0,0,1,0,1,0
3126,@USER @USER OMG!!!! He's an absolute doll!!! Congratulations!!!!,0,1,0,0,1,NA,1,NA
3127,"@USER @USER On Afghanistan ""follow the pipeline..follow the money..follow the poppy.."" https://t.co/2ASaUK1e5w",0,1,0,0,1,NA,0,NA
3128,"@USER @USER On behalf of my 94 yr old grandmother who's on a tight, fixed income, I thank you sincerely.",0,1,0,0,1,NA,1,NA
3129,"@USER @USER On top of that, you want to treat foreign countries like Vietnam or China better than P.R. You enforce this same tax on foreign countries, but they don't have to comply with any federal regulation like P.R. does. Why do you hate american jobs",0,1,0,0,1,1,1,NA
3130,@USER @USER One by one we will drain the swamp of MAGA-deniers!  The movement to retake our country has just begin!,0,1,0,0,1,NA,1,NA
3131,=@USER @USER one is A politician The other is A man of honor who chose to serve and continues to serve honorably,0,1,0,0,1,NA,1,0
3132,=@USER @USER one of your donor puppet masters?,0,1,0,0,1,NA,1,1
3133,@USER @USER only humans.  let's keep things real.  only humans.,0,0,0,0,NA,0,1,0
3134,=@USER @USER only if @USER knew what it takes to run A business<U+FFFD> like cutting spending to stay competitive<U+FFFD> Chuck<U+FFFD>s method is to raise taxes on The Middle class,0,1,0,0,1,0,NA,0
3135,@USER @USER Or more like seven figures. They will wake up then!,0,0,0,0,0,0,NA,0
3137,"@USER @USER Or the Federal Reserve Act passed and signed right before Christmas, 1913.<f0><U+009F><U+0099><U+0084>",0,1,0,0,1,1,1,NA
